Fecha;Turno;Tipo_mineral;Tonelaje_tph; Ley_Cu_pct;Recuperacion_pct;Potencia_kW 
17-01-2025 12:00;Dia;A;1652,2;0,865;89,83;3632,0
17-01-2025 13:00;Dia;A;1698,3;0,837;88,78;3540,7
17-01-2025 14:00;Dia;A;1613,9;0,864;89,15;3644,1
17-01-2025 15:00;Dia;A;1585,8;0,857;88,90;3607,6
17-01-2025 16:00;Dia;A;1600,3;0,889;89,02;3628,2
17-01-2025 17:00;Dia;A;1615,5;0,888;88,45;3569,2
17-01-2025 18:00;Dia;A;1590,3;0,821;87,76;3610,6
17-01-2025 19:00;Dia;A;1626,9;0,803;89,51;3622,4
17-01-2025 20:00;Noche;A;1497,3;0,795;87,68;3439,9
17-01-2025 21:00;Noche;A;1429,0;0,733;86,30;3412,2
17-01-2025 22:00;Noche;A;1389,3;0,719;85,77;3452,2
17-01-2025 23:00;Noche;A;1433,6;0,803;87,03;3452,2
18-01-2025 00:00;Noche;A;1454,8;0,739;86,84;3488,6
18-01-2025 01:00;Noche;A;1374,6;0,826;88,09;3416,5
18-01-2025 02:00;Noche;A;1455,0;0,849;85,95;3545,7
18-01-2025 03:00;Noche;A;1488,4;0,848;86,51;3444,1
18-01-2025 04:00;Noche;A;1549,6;0,884;86,58;3504,1
18-01-2025 05:00;Noche;A;1527,6;0,906;86,57;3507,6
18-01-2025 06:00;Noche;A;1519,2;0,955;87,38;3491,2
18-01-2025 07:00;Noche;A;1481,5;0,912;84,99;3499,7
18-01-2025 08:00;Dia;A;1729,7;0,896;86,38;3676,5
18-01-2025 09:00;Dia;A;1713,4;0,886;87,14;3621,0
18-01-2025 10:00;Dia;A;1775,3;0,974;86,37;3723,7
18-01-2025 11:00;Dia;A;1726,9;0,976;87,27;3729,6
18-01-2025 12:00;Dia;A;1722,4;0,887;89,27;3719,2
18-01-2025 13:00;Dia;A;1638,7;0,859;88,34;3700,3
18-01-2025 14:00;Dia;A;1625,9;0,820;88,83;3659,3
18-01-2025 15:00;Dia;A;1669,1;0,825;88,30;3641,5
18-01-2025 16:00;Dia;A;1602,8;0,831;87,25;3664,2
18-01-2025 17:00;Dia;A;1645,9;0,924;86,96;3648,8
18-01-2025 18:00;Dia;A;1643,1;0,785;86,17;3686,7
18-01-2025 19:00;Dia;A;1579,4;0,835;88,42;3568,5
18-01-2025 20:00;Noche;A;1431,9;0,835;88,93;3404,3
18-01-2025 21:00;Noche;A;1411,6;0,785;87,03;3423,4
18-01-2025 22:00;Noche;A;1413,3;0,785;88,01;3471,9
18-01-2025 23:00;Noche;A;1395,3;0,773;87,12;3473,0
19-01-2025 00:00;Noche;A;1301,8;0,797;86,04;3387,1
19-01-2025 01:00;Noche;A;1309,4;0,859;87,00;3436,3
19-01-2025 02:00;Noche;A;1288,8;0,785;85,30;3346,1
19-01-2025 03:00;Noche;A;1267,0;0,879;84,35;3350,8
19-01-2025 04:00;Noche;A;1307,6;0,860;86,78;3440,4
19-01-2025 05:00;Noche;A;1381,9;0,940;85,14;3455,1
19-01-2025 06:00;Noche;A;1340,5;0,938;86,75;3434,3
19-01-2025 07:00;Noche;A;1377,5;0,976;85,58;3508,3
19-01-2025 08:00;Dia;A;1500,3;0,968;86,57;3575,9
19-01-2025 09:00;Dia;A;1490,2;0,985;87,19;3503,0
19-01-2025 10:00;Dia;A;1559,7;0,946;87,05;3584,4
19-01-2025 11:00;Dia;A;1553,1;0,880;84,71;3511,9
19-01-2025 12:00;Dia;A;1630,6;0,907;86,22;3622,2
19-01-2025 13:00;Dia;A;1589,8;0,917;87,21;3611,3
19-01-2025 14:00;Dia;A;1604,1;0,979;87,12;3541,2
19-01-2025 15:00;Dia;A;1584,4;0,822;86,86;3647,7
19-01-2025 16:00;Dia;A;1542,6;0,811;88,42;3635,3
19-01-2025 17:00;Dia;A;1563,0;0,857;87,58;3590,1
19-01-2025 18:00;Dia;A;1542,7;0,774;87,49;3590,1
19-01-2025 19:00;Dia;A;1555,9;0,773;85,97;3616,3
19-01-2025 20:00;Noche;A;1415,8;0,877;87,41;3465,3
19-01-2025 21:00;Noche;A;1355,7;0,904;88,27;3470,0
19-01-2025 22:00;Noche;A;1351,7;0,818;90,28;3441,6
19-01-2025 23:00;Noche;A;1356,3;0,878;90,22;3373,2
20-01-2025 00:00;Noche;A;1470,0;0,906;89,51;3466,3
20-01-2025 01:00;Noche;A;1427,8;0,909;90,14;3452,9
20-01-2025 02:00;Noche;A;1436,6;0,899;87,60;3519,4
20-01-2025 03:00;Noche;A;1377,2;0,893;88,54;3449,0
20-01-2025 04:00;Noche;A;1437,1;0,846;86,97;3521,1
20-01-2025 05:00;Noche;A;1414,0;0,841;86,15;3456,3
20-01-2025 06:00;Noche;A;1370,6;0,898;88,12;3403,0
20-01-2025 07:00;Noche;A;1414,9;0,905;88,22;3555,9
20-01-2025 08:00;Dia;A;1619,6;0,987;90,12;3709,9
20-01-2025 09:00;Dia;A;1574,2;0,932;87,45;3598,5
20-01-2025 10:00;Dia;A;1558,6;0,806;87,41;3569,5
20-01-2025 11:00;Dia;A;1560,4;0,826;87,08;3622,5
20-01-2025 12:00;Dia;A;1543,2;0,860;87,37;3528,3
20-01-2025 13:00;Dia;A;1590,4;0,877;85,61;3590,1
20-01-2025 14:00;Dia;A;1571,9;0,866;87,80;3532,5
20-01-2025 15:00;Dia;A;1557,0;0,813;87,96;3591,6
20-01-2025 16:00;Dia;A;1595,8;0,883;87,20;3604,5
20-01-2025 17:00;Dia;A;1563,9;0,819;85,62;3558,1
20-01-2025 18:00;Dia;A;1585,7;0,842;85,53;3559,4
20-01-2025 19:00;Dia;A;1539,4;0,808;87,78;3495,8
20-01-2025 20:00;Noche;A;1372,1;0,747;87,02;3414,5
20-01-2025 21:00;Noche;A;1308,9;0,832;86,93;3448,1
20-01-2025 22:00;Noche;A;1416,6;0,705;86,70;3455,1
20-01-2025 23:00;Noche;A;1406,8;0,714;86,44;3506,8
21-01-2025 00:00;Noche;A;1425,5;0,782;86,86;3440,1
21-01-2025 01:00;Noche;A;1431,1;0,790;87,49;3472,8
21-01-2025 02:00;Noche;A;1447,5;0,850;87,72;3470,3
21-01-2025 03:00;Noche;A;1459,8;0,852;88,31;3487,1
21-01-2025 04:00;Noche;A;1551,9;0,842;86,21;3584,4
21-01-2025 05:00;Noche;A;1501,9;0,960;87,23;3453,0
21-01-2025 06:00;Noche;A;1446,9;0,921;86,77;3524,3
21-01-2025 07:00;Noche;A;1432,1;;87,18;3516,5
21-01-2025 08:00;Dia;A;1530,1;0,855;87,10;3554,8
21-01-2025 09:00;Dia;A;1602,4;0,841;86,54;3604,9
21-01-2025 10:00;Dia;A;1660,0;0,894;86,99;3631,6
21-01-2025 11:00;Dia;A;1627,2;0,915;88,80;3645,9
21-01-2025 12:00;Dia;A;1582,4;0,897;87,98;3595,3
21-01-2025 13:00;Dia;A;1589,0;0,849;86,47;3565,9
21-01-2025 14:00;Dia;A;1663,2;0,878;88,10;3647,2
21-01-2025 15:00;Dia;A;1537,4;0,781;88,80;3596,6
21-01-2025 16:00;Dia;A;1578,7;0,783;88,08;3598,4
21-01-2025 17:00;Dia;A;1537,7;0,783;88,05;3557,6
21-01-2025 18:00;Dia;A;1591,5;0,752;86,63;3594,3
21-01-2025 19:00;Dia;A;1539,3;0,779;86,71;3533,3
21-01-2025 20:00;Noche;A;1410,9;0,755;87,97;3452,0
21-01-2025 21:00;Noche;A;1351,9;0,738;88,25;3360,9
21-01-2025 22:00;Noche;A;1329,6;0,848;88,29;3407,4
21-01-2025 23:00;Noche;A;1413,3;0,865;87,46;3500,7
22-01-2025 00:00;Noche;A;1454,5;0,900;85,45;3475,7
22-01-2025 01:00;Noche;A;1437,4;0,873;86,23;3446,6
22-01-2025 02:00;Noche;A;1408,9;0,906;87,16;3496,0
22-01-2025 03:00;Noche;A;1349,2;0,923;88,41;3434,1
22-01-2025 04:00;Noche;A;1372,3;0,957;90,49;3450,1
22-01-2025 05:00;Noche;A;1409,5;1,033;90,20;3488,1
22-01-2025 06:00;Noche;A;1439,5;0,961;90,09;3518,1
22-01-2025 07:00;Noche;A;1465,2;0,946;87,84;3510,1
22-01-2025 08:00;Dia;A;1563,8;0,925;89,24;3545,3
22-01-2025 09:00;Dia;A;1593,6;0,756;88,84;3660,1
22-01-2025 10:00;Dia;A;1617,3;0,756;89,87;3615,3
22-01-2025 11:00;Dia;A;1689,8;0,815;90,11;3631,2
22-01-2025 12:00;Dia;A;1766,1;0,871;90,16;3713,9
22-01-2025 13:00;Dia;A;1736,0;0,841;91,04;3731,4
22-01-2025 14:00;Dia;A;1682,8;0,895;89,49;3602,3
22-01-2025 15:00;Dia;A;1667,8;0,925;90,07;3690,3
22-01-2025 16:00;Dia;A;1628,9;0,859;90,38;3611,1
22-01-2025 17:00;Dia;A;1589,3;0,901;88,80;3661,2
22-01-2025 18:00;Dia;A;1584,1;0,935;87,39;3606,5
22-01-2025 19:00;Dia;A;1535,3;0,894;87,95;3545,0
22-01-2025 20:00;Noche;A;1445,3;0,805;87,45;3535,8
22-01-2025 21:00;Noche;A;1436,6;0,868;88,32;3528,6
22-01-2025 22:00;Noche;A;1444,7;0,831;88,36;3472,7
22-01-2025 23:00;Noche;A;1433,7;0,806;86,64;3485,9
23-01-2025 00:00;Noche;A;1404,8;0,819;87,01;3440,4
23-01-2025 01:00;Noche;A;1377,2;0,803;88,00;3475,8
23-01-2025 02:00;Noche;A;1390,4;0,873;87,33;3400,7
23-01-2025 03:00;Noche;A;1391,8;0,905;86,96;3448,2
23-01-2025 04:00;Noche;A;1430,6;0,948;85,95;3403,7
23-01-2025 05:00;Noche;A;1454,4;0,948;87,53;3520,2
23-01-2025 06:00;Noche;A;1419,5;0,890;89,53;3399,3
23-01-2025 07:00;Noche;A;1456,9;0,888;87,14;3468,1
23-01-2025 08:00;Dia;A;1548,4;0,935;88,58;3575,7
23-01-2025 09:00;Dia;A;1558,9;0,902;89,33;3562,4
23-01-2025 10:00;Dia;A;1580,5;1,031;89,04;3574,3
23-01-2025 11:00;Dia;A;1520,9;0,955;88,24;3519,6
23-01-2025 12:00;Dia;A;1564,9;0,893;86,93;3565,4
23-01-2025 13:00;Dia;A;1597,1;0,931;86,92;3538,4
23-01-2025 14:00;Dia;A;1604,3;0,927;87,88;3616,9
23-01-2025 15:00;Dia;A;1593,8;0,884;88,75;3626,0
23-01-2025 16:00;Dia;A;1583,2;0,845;88,53;3615,4
23-01-2025 17:00;Dia;A;1545,3;0,849;89,36;3560,0
23-01-2025 18:00;Dia;A;1542,2;0,865;89,10;3600,6
23-01-2025 19:00;Dia;A;1524,4;0,869;87,21;3559,0
23-01-2025 20:00;Noche;A;1415,6;0,822;88,76;3506,6
23-01-2025 21:00;Noche;A;1368,1;0,831;89,50;3454,1
23-01-2025 22:00;Noche;A;1392,8;0,857;87,78;3454,5
23-01-2025 23:00;Noche;A;1408,4;0,871;89,57;3434,3
24-01-2025 00:00;Noche;A;1410,5;0,711;88,05;3367,3
24-01-2025 01:00;Noche;A;1402,8;0,728;87,40;3481,7
24-01-2025 02:00;Noche;A;1442,8;0,749;89,16;3480,1
24-01-2025 03:00;Noche;A;1384,3;0,791;85,25;3521,9
24-01-2025 04:00;Noche;A;1434,5;0,839;84,12;3411,7
24-01-2025 05:00;Noche;A;1467,7;0,903;86,44;3537,5
24-01-2025 06:00;Noche;A;1498,6;0,929;86,71;3494,9
24-01-2025 07:00;Noche;A;1529,6;0,911;85,95;3551,5
24-01-2025 08:00;Dia;A;1631,8;0,909;88,50;3585,8
24-01-2025 09:00;Dia;A;1636,5;0,985;89,40;3635,9
24-01-2025 10:00;Dia;A;1677,8;0,918;87,28;3649,7
24-01-2025 11:00;Dia;A;1699,1;0,918;87,04;3697,0
24-01-2025 12:00;Dia;A;1703,4;0,969;89,02;3673,6
24-01-2025 13:00;Dia;A;1631,1;0,937;90,95;3640,4
24-01-2025 14:00;Dia;A;1659,0;0,805;87,01;3685,3
24-01-2025 15:00;Dia;A;1701,8;0,835;87,91;3682,5
24-01-2025 16:00;Dia;A;1722,3;0,811;87,43;3669,2
24-01-2025 17:00;Dia;A;1700,4;0,806;85,52;3702,4
24-01-2025 18:00;Dia;A;1604,5;0,851;86,45;3590,9
24-01-2025 19:00;Dia;A;1634,0;;85,05;3624,9
24-01-2025 20:00;Noche;A;1487,7;0,813;85,16;3505,0
24-01-2025 21:00;Noche;A;1366,4;0,846;87,99;3414,9
24-01-2025 22:00;Noche;A;1397,5;0,847;88,19;3347,6
24-01-2025 23:00;Noche;A;1343,3;0,836;88,50;3446,6
25-01-2025 00:00;Noche;A;1313,2;0,844;88,49;3360,7
25-01-2025 01:00;Noche;A;1321,6;0,853;88,20;3434,6
25-01-2025 02:00;Noche;A;1412,1;0,837;88,62;3530,6
25-01-2025 03:00;Noche;A;1415,6;0,829;86,41;3421,8
25-01-2025 04:00;Noche;A;1450,0;0,853;86,23;3525,0
25-01-2025 05:00;Noche;A;1542,6;;87,37;3550,1
25-01-2025 06:00;Noche;A;1609,8;0,802;86,23;3614,8
25-01-2025 07:00;Noche;A;1592,5;0,906;86,68;3547,5
25-01-2025 08:00;Dia;A;1696,4;0,894;88,54;3659,1
25-01-2025 09:00;Dia;A;1642,9;0,897;90,18;3633,0
25-01-2025 10:00;Dia;A;1626,7;0,890;88,69;3670,9
25-01-2025 11:00;Dia;A;1660,6;0,890;87,65;3718,9
25-01-2025 12:00;Dia;A;1682,5;0,885;88,68;3666,8
25-01-2025 13:00;Dia;A;1683,6;0,878;88,93;3642,6
25-01-2025 14:00;Dia;A;1717,6;0,828;87,72;3755,8
25-01-2025 15:00;Dia;A;1664,2;0,873;88,90;3636,8
25-01-2025 16:00;Dia;A;1649,4;0,818;89,03;3626,9
25-01-2025 17:00;Dia;A;1666,6;0,861;88,94;3640,4
25-01-2025 18:00;Dia;A;1669,1;0,748;91,32;3652,0
25-01-2025 19:00;Dia;A;1687,8;0,722;91,07;3669,4
25-01-2025 20:00;Noche;A;1551,0;0,800;90,74;3535,2
25-01-2025 21:00;Noche;A;1507,3;0,792;90,37;3522,4
25-01-2025 22:00;Noche;A;1502,5;0,767;92,22;3589,5
25-01-2025 23:00;Noche;A;1442,6;0,805;91,39;3541,2
26-01-2025 00:00;Noche;A;1303,3;0,766;88,34;3412,6
26-01-2025 00:00;Noche;A;1321,3;0,766;88,34;3412,6
26-01-2025 01:00;Noche;A;1347,7;0,802;88,06;3434,3
26-01-2025 02:00;Noche;A;1358,5;0,725;87,00;3424,0
26-01-2025 03:00;Noche;A;1386,4;0,768;86,18;3488,6
26-01-2025 04:00;Noche;A;1328,0;0,789;86,66;3399,2
26-01-2025 05:00;Noche;A;1344,8;0,858;87,35;3435,7
26-01-2025 06:00;Noche;A;1351,9;0,916;87,58;3422,2
26-01-2025 07:00;Noche;A;1349,6;0,871;86,83;3417,9
26-01-2025 08:00;Dia;A;1412,1;0,959;88,69;3483,4
26-01-2025 09:00;Dia;A;1451,1;0,907;86,44;3508,9
26-01-2025 10:00;Dia;A;1532,2;0,809;87,61;3540,0
26-01-2025 11:00;Dia;A;1570,4;0,737;87,34;3583,4
26-01-2025 12:00;Dia;A;1555,5;0,869;88,59;3579,4
26-01-2025 13:00;Dia;A;1565,6;0,862;85,75;3565,9
26-01-2025 14:00;Dia;A;1601,6;0,827;88,61;3580,3
26-01-2025 15:00;Dia;A;1476,2;0,796;86,26;3519,3
26-01-2025 16:00;Dia;A;1488,0;0,758;85,70;3554,5
26-01-2025 17:00;Dia;A;1520,2;0,843;87,71;3586,2
26-01-2025 18:00;Dia;A;1545,9;0,821;86,93;3565,8
26-01-2025 19:00;Dia;A;1604,4;0,891;87,11;3582,5
26-01-2025 20:00;Noche;A;1501,9;0,839;84,42;3524,7
26-01-2025 21:00;Noche;A;1479,1;0,715;84,27;3578,2
26-01-2025 22:00;Noche;A;1461,3;0,793;85,77;3529,3
26-01-2025 23:00;Noche;A;1469,4;0,785;86,82;3465,7
27-01-2025 00:00;Noche;A;1492,1;0,792;86,33;3511,8
27-01-2025 01:00;Noche;A;1480,8;0,883;87,12;3488,0
27-01-2025 02:00;Noche;A;1516,2;0,857;87,37;3517,1
27-01-2025 03:00;Noche;A;1591,5;0,913;86,67;3518,0
27-01-2025 04:00;Noche;A;1563,9;0,898;85,90;3565,2
27-01-2025 05:00;Noche;A;1552,5;0,860;88,52;3511,1
27-01-2025 06:00;Noche;A;1558,7;0,900;87,25;3545,8
27-01-2025 07:00;Noche;A;1615,0;0,874;88,72;3659,8
27-01-2025 08:00;Dia;A;1722,1;0,943;88,84;3710,4
27-01-2025 09:00;Dia;A;1776,8;0,968;90,55;3679,4
27-01-2025 10:00;Dia;A;1715,8;0,938;88,91;3637,5
27-01-2025 11:00;Dia;A;1701,7;0,943;89,49;3634,4
27-01-2025 12:00;Dia;A;1688,4;0,938;89,62;3591,3
27-01-2025 13:00;Dia;A;1716,5;0,892;88,81;3641,0
27-01-2025 14:00;Dia;A;1744,4;0,912;89,25;3682,8
27-01-2025 15:00;Dia;A;1653,3;0,867;87,88;3596,4
27-01-2025 16:00;Dia;A;1605,2;0,874;88,03;3629,2
27-01-2025 17:00;Dia;A;1616,9;0,803;87,23;3604,4
27-01-2025 18:00;Dia;A;1579,7;0,807;88,31;3560,8
27-01-2025 19:00;Dia;A;1511,9;0,821;87,94;3598,2
27-01-2025 20:00;Noche;A;1446,0;0,774;85,76;3516,8
27-01-2025 21:00;Noche;A;1462,3;0,766;85,69;3501,3
27-01-2025 22:00;Noche;A;1474,2;0,759;85,87;3571,1
27-01-2025 23:00;Noche;A;1443,6;0,816;85,33;3531,6
28-01-2025 00:00;Noche;A;1486,1;0,788;87,19;3484,6
28-01-2025 01:00;Noche;A;1467,9;0,830;87,56;3510,9
28-01-2025 02:00;Noche;A;1514,5;0,909;88,61;3513,5
28-01-2025 03:00;Noche;A;1469,7;0,906;87,07;3451,5
28-01-2025 04:00;Noche;A;1443,4;0,821;86,12;3558,3
28-01-2025 05:00;Noche;A;1472,8;0,858;87,80;3565,0
28-01-2025 06:00;Noche;A;1461,1;0,923;86,27;3460,6
28-01-2025 07:00;Noche;A;1513,7;0,901;87,19;3560,1
28-01-2025 08:00;Dia;A;1658,4;0,953;87,90;3575,4
28-01-2025 09:00;Dia;A;1628,6;0,958;87,57;3657,8
28-01-2025 10:00;Dia;A;1648,3;0,950;88,08;3631,1
28-01-2025 11:00;Dia;A;1644,1;0,910;86,87;3621,1
28-01-2025 12:00;Dia;A;1692,0;0,872;87,65;3707,3
28-01-2025 13:00;Dia;A;1659,6;0,856;86,48;3641,6
28-01-2025 14:00;Dia;A;1639,4;0,856;85,77;3618,1
28-01-2025 15:00;Dia;A;1688,9;0,870;88,56;3689,4
28-01-2025 16:00;Dia;A;1764,3;0,867;87,65;3689,6
28-01-2025 17:00;Dia;A;1806,1;0,829;85,15;3755,3
28-01-2025 18:00;Dia;A;1751,9;0,820;87,30;3686,9
28-01-2025 19:00;Dia;A;1714,2;0,828;86,52;3690,4
28-01-2025 20:00;Noche;A;1618,5;0,741;82,17;3621,0
28-01-2025 21:00;Noche;A;1565,7;0,732;83,81;3591,7
28-01-2025 22:00;Noche;A;1490,1;0,729;85,89;3477,6
28-01-2025 23:00;Noche;A;1480,4;0,758;86,57;3575,3
29-01-2025 00:00;Noche;A;1489,4;0,776;88,54;3506,3
29-01-2025 01:00;Noche;A;1445,7;0,793;87,55;3549,5
29-01-2025 02:00;Noche;A;1382,7;0,781;87,68;3425,9
29-01-2025 03:00;Noche;A;1348,8;0,850;86,35;3418,6
29-01-2025 04:00;Noche;A;1416,5;0,876;86,88;3463,4
29-01-2025 05:00;Noche;A;1412,3;0,809;88,37;3515,3
29-01-2025 06:00;Noche;A;1439,2;0,850;88,63;3477,5
29-01-2025 07:00;Noche;A;1477,9;0,824;88,16;3535,3
29-01-2025 08:00;Dia;A;1646,6;0,937;86,23;3570,6
29-01-2025 09:00;Dia;A;1644,4;0,902;86,43;3611,3
29-01-2025 10:00;Dia;A;1678,1;0,882;85,56;3659,7
29-01-2025 11:00;Dia;A;1643,9;0,889;87,66;3627,6
29-01-2025 12:00;Dia;A;1638,2;0,875;87,07;3560,1
29-01-2025 13:00;Dia;A;1602,8;0,867;88,05;3624,3
29-01-2025 14:00;Dia;A;1662,7;0,929;87,43;3606,8
29-01-2025 15:00;Dia;A;1654,4;0,897;90,03;3705,7
29-01-2025 16:00;Dia;A;1613,4;0,901;88,08;3600,1
29-01-2025 17:00;Dia;A;1594,2;0,912;88,44;3674,7
29-01-2025 18:00;Dia;A;1581,0;0,819;90,92;3605,2
29-01-2025 19:00;Dia;A;1606,2;0,886;90,21;3610,3
29-01-2025 20:00;Noche;A;1406,1;0,877;88,11;3449,0
29-01-2025 21:00;Noche;A;1368,1;0,885;88,59;3436,2
29-01-2025 22:00;Noche;A;1367,0;0,811;88,77;3454,5
29-01-2025 23:00;Noche;A;1489,5;0,849;89,16;3441,5
30-01-2025 00:00;Noche;A;1517,5;0,857;85,90;3566,0
30-01-2025 01:00;Noche;A;1496,9;0,825;86,27;3474,4
30-01-2025 02:00;Noche;A;1520,1;0,941;84,54;3523,4
30-01-2025 03:00;Noche;A;1598,7;0,933;87,81;3483,4
30-01-2025 04:00;Noche;A;1566,2;0,899;87,48;3582,4
30-01-2025 05:00;Noche;A;1541,0;0,904;86,87;3580,3
30-01-2025 06:00;Noche;A;1592,6;0,943;88,14;3598,5
30-01-2025 07:00;Noche;A;1604,8;0,977;88,84;3610,6
30-01-2025 08:00;Dia;A;1743,9;0,971;87,21;3674,4
30-01-2025 09:00;Dia;A;1710,2;0,996;89,82;3675,1
30-01-2025 10:00;Dia;A;1787,3;1,018;89,31;3763,5
30-01-2025 11:00;Dia;A;1835,0;0,904;86,51;3734,4
30-01-2025 12:00;Dia;A;1820,5;;88,83;3759,8
30-01-2025 13:00;Dia;A;1811,3;0,825;90,25;3762,0
30-01-2025 14:00;Dia;A;1686,4;0,841;91,04;3648,1
30-01-2025 15:00;Dia;A;1700,1;0,904;90,98;3672,0
30-01-2025 16:00;Dia;A;1670,6;0,897;88,92;3650,5
30-01-2025 17:00;Dia;A;1670,1;0,812;89,30;3621,1
30-01-2025 18:00;Dia;A;1675,9;0,795;90,75;3729,0
30-01-2025 19:00;Dia;A;1633,7;0,843;90,65;3594,6
30-01-2025 20:00;Noche;A;-999;0,799;90,98;3539,6
30-01-2025 21:00;Noche;A;1439,6;0,795;88,41;3524,0
30-01-2025 22:00;Noche;A;1405,4;0,813;89,04;3387,0
30-01-2025 23:00;Noche;A;1398,1;0,732;88,70;3465,2
31-01-2025 00:00;Noche;A;1383,4;0,810;86,31;3484,3
31-01-2025 01:00;Noche;A;1386,7;0,839;84,59;3478,8
31-01-2025 02:00;Noche;A;1310,6;0,871;84,72;3369,7
31-01-2025 03:00;Noche;A;1406,2;0,826;85,38;3473,6
31-01-2025 04:00;Noche;A;1442,3;0,816;86,36;3444,9
31-01-2025 05:00;Noche;A;1510,1;0,823;86,29;3495,7
31-01-2025 06:00;Noche;A;1601,8;0,869;86,77;3585,0
31-01-2025 07:00;Noche;A;1591,8;0,888;87,04;3597,7
31-01-2025 08:00;Dia;A;1630,3;0,902;87,54;3676,5
31-01-2025 09:00;Dia;A;1608,8;0,984;88,97;3619,8
31-01-2025 10:00;Dia;A;1579,7;1,004;89,63;3629,5
31-01-2025 11:00;Dia;A;1586,5;0,920;88,86;3551,7
31-01-2025 12:00;Dia;A;1613,7;0,872;88,84;3570,6
31-01-2025 13:00;Dia;A;1543,4;0,945;88,63;3551,3
31-01-2025 14:00;Dia;A;1585,0;0,888;89,38;3658,3
31-01-2025 15:00;Dia;A;1533,9;0,927;88,70;3510,9
31-01-2025 16:00;Dia;A;1566,5;0,952;90,81;3519,6
31-01-2025 17:00;Dia;A;1569,3;0,865;89,42;3573,9
31-01-2025 18:00;Dia;A;1558,4;0,825;88,94;3610,7
31-01-2025 19:00;Dia;A;1556,9;0,817;87,42;3502,7
31-01-2025 20:00;Noche;A;1413,5;0,770;86,66;3461,7
31-01-2025 21:00;Noche;A;1391,5;0,739;86,70;3404,8
31-01-2025 22:00;Noche;A;1329,8;0,751;86,65;3468,1
31-01-2025 23:00;Noche;A;1354,0;0,818;86,15;3454,0
01-02-2025 00:00;Noche;A;1453,3;0,802;84,81;3499,7
01-02-2025 01:00;Noche;A;1536,6;0,809;85,52;3539,9
01-02-2025 02:00;Noche;A;1575,5;0,808;86,04;3558,3
01-02-2025 03:00;Noche;A;1583,5;0,774;86,64;3578,9
01-02-2025 04:00;Noche;A;1536,2;0,889;88,69;3523,1
01-02-2025 05:00;Noche;A;1594,5;0,785;87,09;3553,5
01-02-2025 06:00;Noche;A;1579,5;0,807;84,71;3538,9
01-02-2025 07:00;Noche;A;1571,3;0,876;85,92;3578,3
01-02-2025 08:00;Dia;A;1678,4;0,827;84,16;3617,8
01-02-2025 09:00;Dia;A;1686,3;0,889;84,41;3686,8
01-02-2025 10:00;Dia;A;1670,3;0,949;87,55;3568,9
01-02-2025 11:00;Dia;A;1671,9;0,884;88,33;3669,7
01-02-2025 12:00;Dia;A;1628,9;0,890;87,69;3642,1
01-02-2025 13:00;Dia;A;1623,2;0,829;86,94;3663,4
01-02-2025 14:00;Dia;A;1726,3;0,861;87,57;3671,9
01-02-2025 15:00;Dia;A;1700,3;0,854;85,78;3607,7
01-02-2025 16:00;Dia;A;1668,9;0,850;87,32;3607,1
01-02-2025 17:00;Dia;A;1673,0;0,894;87,48;3682,7
01-02-2025 18:00;Dia;A;1679,2;0,875;89,83;3630,3
01-02-2025 19:00;Dia;A;1603,7;0,901;87,92;3576,4
01-02-2025 20:00;Noche;A;1462,6;0,883;88,94;3479,7
01-02-2025 21:00;Noche;A;1492,6;0,792;86,97;3515,0
01-02-2025 22:00;Noche;A;1487,7;0,810;88,17;3504,0
01-02-2025 23:00;Noche;A;1478,8;0,834;86,52;3448,2
02-02-2025 00:00;Noche;A;1464,6;0,765;87,01;3474,4
02-02-2025 01:00;Noche;A;1416,0;0,859;86,69;3504,0
02-02-2025 02:00;Noche;A;1415,5;0,860;85,70;3521,2
02-02-2025 03:00;Noche;A;1394,5;0,880;86,06;3452,0
02-02-2025 04:00;Noche;A;1468,0;0,840;86,75;3485,5
02-02-2025 05:00;Noche;A;1383,3;0,866;87,44;3505,1
02-02-2025 06:00;Noche;A;1377,8;0,895;89,42;3448,1
02-02-2025 07:00;Noche;A;1383,3;0,885;89,62;3417,6
02-02-2025 08:00;Dia;A;1560,0;0,898;85,83;3568,9
02-02-2025 09:00;Dia;A;1601,6;0,805;85,71;3627,6
02-02-2025 10:00;Dia;A;1666,1;0,908;84,77;3701,4
02-02-2025 11:00;Dia;A;1588,7;0,850;85,47;3579,0
02-02-2025 12:00;Dia;A;1626,1;0,764;86,85;3640,5
02-02-2025 13:00;Dia;A;1607,0;0,766;85,68;3596,1
02-02-2025 14:00;Dia;A;1572,9;0,766;85,16;3628,2
02-02-2025 15:00;Dia;A;1593,4;0,822;86,74;3606,3
02-02-2025 16:00;Dia;A;1542,6;0,781;86,69;3572,5
02-02-2025 17:00;Dia;A;1451,2;0,808;89,14;3466,9
02-02-2025 18:00;Dia;A;1450,0;0,763;88,65;3487,6
02-02-2025 19:00;Dia;A;1398,2;0,878;89,38;3452,2
02-02-2025 20:00;Noche;A;1272,5;0,867;90,69;3250,2
02-02-2025 21:00;Noche;A;1309,5;0,925;89,09;3435,5
02-02-2025 22:00;Noche;A;1334,7;0,825;87,83;3417,1
02-02-2025 23:00;Noche;A;1408,1;0,850;86,34;3454,1
03-02-2025 00:00;Noche;A;1460,4;0,796;86,46;3480,5
